system:index,date,rainfall_mm,.geo
19980717,1998-07-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980718,1998-07-18,1.3951458289342766,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980719,1998-07-19,4.5833703207619045,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980720,1998-07-20,1.0125409739858964,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980721,1998-07-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980722,1998-07-22,12.447871830212135,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980723,1998-07-23,12.775250698158555,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980724,1998-07-24,5.052804384307534,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980725,1998-07-25,4.69306071879817,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980726,1998-07-26,24.997755193009095,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980727,1998-07-27,31.562650128030306,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980728,1998-07-28,39.8102605396626,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980729,1998-07-29,9.934379618483431,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980730,1998-07-30,3.3442041208346684,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980731,1998-07-31,1.3782289716835117,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980801,1998-08-01,0.6475973879589754,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980802,1998-08-02,55.698900557177915,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980803,1998-08-03,7.106569423628788,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980804,1998-08-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980805,1998-08-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980806,1998-08-06,28.88989531663703,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980807,1998-08-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980808,1998-08-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980809,1998-08-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980810,1998-08-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980811,1998-08-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980812,1998-08-12,1.3020398176183887,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980813,1998-08-13,1.1768672122382648,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980814,1998-08-14,16.344688377894613,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980815,1998-08-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980816,1998-08-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980817,1998-08-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980818,1998-08-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980819,1998-08-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980820,1998-08-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980821,1998-08-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980822,1998-08-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980823,1998-08-23,0.3805396205654331,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980824,1998-08-24,0.7132180045632754,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980825,1998-08-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980826,1998-08-26,11.36380220990555,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980827,1998-08-27,13.264887980912247,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980828,1998-08-28,5.991730405185737,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980829,1998-08-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980830,1998-08-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980831,1998-08-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980901,1998-09-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980902,1998-09-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980903,1998-09-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980904,1998-09-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980905,1998-09-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980906,1998-09-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980907,1998-09-07,0.5797167164145731,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980908,1998-09-08,0.294299788656188,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980909,1998-09-09,0.16878040868277644,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980910,1998-09-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980911,1998-09-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980912,1998-09-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980913,1998-09-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980914,1998-09-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980915,1998-09-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980916,1998-09-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980917,1998-09-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980918,1998-09-18,0.3683869988310571,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980919,1998-09-19,0.2699075312298887,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980920,1998-09-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980921,1998-09-21,6.14342700175795,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980922,1998-09-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980923,1998-09-23,0.3924817740917206,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980924,1998-09-24,1.2452466312868924,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980925,1998-09-25,22.761479321531223,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980926,1998-09-26,13.541179881464034,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980927,1998-09-27,18.667040825065442,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980928,1998-09-28,10.116168015377193,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980929,1998-09-29,3.7678085678640527,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980930,1998-09-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981001,1998-10-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981002,1998-10-02,3.3338272852056163,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981003,1998-10-03,0.22602038985373926,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981004,1998-10-04,1.8980483826468972,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981005,1998-10-05,27.12687299006125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981006,1998-10-06,37.899048208255394,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981007,1998-10-07,35.343258454343854,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981008,1998-10-08,0.3900405545445049,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981009,1998-10-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981010,1998-10-10,8.533275863002329,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981011,1998-10-11,19.423442822227294,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981012,1998-10-12,4.624959287105822,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981013,1998-10-13,19.77830015748155,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981014,1998-10-14,23.217175415333575,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981015,1998-10-15,11.780131575173023,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981016,1998-10-16,36.240816143797886,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981017,1998-10-17,15.109118342107415,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981018,1998-10-18,17.278092878180388,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981019,1998-10-19,49.19500639812619,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981020,1998-10-20,25.785385091690454,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981021,1998-10-21,18.847583746325732,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981022,1998-10-22,43.32506409205642,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981023,1998-10-23,57.98352519414004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981024,1998-10-24,22.419430118156413,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981025,1998-10-25,23.909486404645676,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981026,1998-10-26,14.262988267050071,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981027,1998-10-27,33.081699142385936,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981028,1998-10-28,37.05839790958984,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981029,1998-10-29,27.965893126761213,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981030,1998-10-30,25.723165632579846,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981031,1998-10-31,31.3972389745946,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981101,1998-11-01,12.920401466243407,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981102,1998-11-02,33.93364107082873,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981103,1998-11-03,30.929410558880544,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981104,1998-11-04,23.364233966756103,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981105,1998-11-05,33.234021648823045,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981106,1998-11-06,19.796513654203977,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981107,1998-11-07,5.149661039195808,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981108,1998-11-08,15.17314944641263,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981109,1998-11-09,18.885949841404656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981110,1998-11-10,16.032883245775515,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981111,1998-11-11,11.661745856001097,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981112,1998-11-12,1.9568334421982954,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981113,1998-11-13,1.5570929199457169,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981114,1998-11-14,10.936642969706476,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981115,1998-11-15,22.411587145573947,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981116,1998-11-16,39.89266295333704,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981117,1998-11-17,35.633408360855256,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981118,1998-11-18,39.8204115729706,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981119,1998-11-19,34.286067679582864,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981120,1998-11-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981121,1998-11-21,11.110409602026143,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981122,1998-11-22,18.847001806719632,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981123,1998-11-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981124,1998-11-24,5.929839461837329,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981125,1998-11-25,4.895759142087955,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981126,1998-11-26,8.077310904013176,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981127,1998-11-27,8.09780191758684,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981128,1998-11-28,5.12415533552275,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981129,1998-11-29,18.047076485612813,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981130,1998-11-30,12.952594759329862,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981201,1998-12-01,21.827949584874453,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981202,1998-12-02,1.2195777033181752,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981203,1998-12-03,12.338460427142826,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981204,1998-12-04,10.42923243776256,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981205,1998-12-05,4.685335670148625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981206,1998-12-06,5.715832078690622,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981207,1998-12-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981208,1998-12-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981209,1998-12-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981210,1998-12-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981211,1998-12-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981212,1998-12-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981213,1998-12-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981214,1998-12-14,6.026977225173923,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981215,1998-12-15,23.596938979947097,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981216,1998-12-16,9.087762919711132,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981217,1998-12-17,13.81525669474812,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981218,1998-12-18,29.483179185554093,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981219,1998-12-19,17.22438243934337,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981220,1998-12-20,25.240090469636165,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981221,1998-12-21,28.58626044918509,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981222,1998-12-22,20.705392941861756,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981223,1998-12-23,5.70009900375324,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981224,1998-12-24,27.40332109583359,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981225,1998-12-25,20.803997220361936,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981226,1998-12-26,36.620816366169976,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981227,1998-12-27,19.62674426088731,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981228,1998-12-28,26.51934174977097,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981229,1998-12-29,29.19094968461522,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981230,1998-12-30,50.989024696630594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981231,1998-12-31,22.74467018024594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990101,1999-01-01,22.08573110296446,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990102,1999-01-02,23.698682612881942,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990103,1999-01-03,19.433774738977935,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990104,1999-01-04,2.541503974181764,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990105,1999-01-05,4.522558311621348,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990106,1999-01-06,12.343838425886398,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990107,1999-01-07,10.48935231543055,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990108,1999-01-08,15.173213165414102,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990109,1999-01-09,16.811146047945115,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990110,1999-01-10,19.525888158439418,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990111,1999-01-11,17.62370322191832,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990112,1999-01-12,12.975213072609668,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990113,1999-01-13,10.918069211086806,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990114,1999-01-14,13.014392637125418,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990115,1999-01-15,13.680365911476752,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990116,1999-01-16,22.454861820562208,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990117,1999-01-17,11.859448896406914,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990118,1999-01-18,13.58658232054874,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990119,1999-01-19,17.161023239995917,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990120,1999-01-20,19.013263285569117,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990121,1999-01-21,21.13707763906204,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990122,1999-01-22,8.170701699397144,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990123,1999-01-23,23.496929374731636,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990124,1999-01-24,11.745734264161072,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990125,1999-01-25,23.596493610155353,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990126,1999-01-26,15.980836662883853,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990127,1999-01-27,8.316532221699463,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990128,1999-01-28,16.619641211979527,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990129,1999-01-29,16.184998907178056,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990130,1999-01-30,27.133508941180573,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990131,1999-01-31,17.033356165272345,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990201,1999-02-01,5.685744123891288,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990202,1999-02-02,16.053972193189697,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990203,1999-02-03,25.69682572986565,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990204,1999-02-04,7.2893063826011675,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990205,1999-02-05,2.141977158393346,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990206,1999-02-06,8.655745203442434,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990207,1999-02-07,2.3379752389356203,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990208,1999-02-08,10.071800086077523,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990209,1999-02-09,19.686711390024307,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990210,1999-02-10,9.70342960644002,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990211,1999-02-11,0.5374152059940731,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990212,1999-02-12,7.9521081918887075,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990213,1999-02-13,9.73303038328886,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990214,1999-02-14,4.619673027010524,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990215,1999-02-15,16.98480876280981,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990216,1999-02-16,19.414534465997832,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990217,1999-02-17,23.920879474866624,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990218,1999-02-18,7.914929184580552,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990219,1999-02-19,16.243968043724696,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990220,1999-02-20,20.86043498580363,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990221,1999-02-21,8.706270752350491,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990222,1999-02-22,7.555619415699267,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990223,1999-02-23,21.165663877713914,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990224,1999-02-24,13.197572983991279,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990225,1999-02-25,15.487393988581267,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990226,1999-02-26,15.216064759329253,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990227,1999-02-27,9.834797483974812,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990228,1999-02-28,6.1307266243824765,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990301,1999-03-01,12.971630503208031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990302,1999-03-02,10.81240118256971,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990303,1999-03-03,6.066687842327005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990304,1999-03-04,16.13386336115061,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990305,1999-03-05,15.403417374106015,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990306,1999-03-06,27.137296132246657,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990307,1999-03-07,21.624353257055375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990308,1999-03-08,21.26600316041241,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990309,1999-03-09,33.53272705043065,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990310,1999-03-10,22.082487164992916,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990311,1999-03-11,12.648765448320146,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990312,1999-03-12,6.84267064391398,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990313,1999-03-13,14.853000717215679,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990314,1999-03-14,46.25256369850214,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990315,1999-03-15,31.064829080420385,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990316,1999-03-16,21.570686059956458,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990317,1999-03-17,21.388182398209388,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990318,1999-03-18,19.35839173335071,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990319,1999-03-19,29.552769128598417,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990320,1999-03-20,9.673396999082144,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990321,1999-03-21,24.44628111609057,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990322,1999-03-22,20.00646581018672,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990323,1999-03-23,17.571511105637924,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990324,1999-03-24,11.70797354692922,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990325,1999-03-25,18.26322534747568,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990326,1999-03-26,3.4973350657551894,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990327,1999-03-27,17.829061602085243,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990328,1999-03-28,11.31491715674307,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990329,1999-03-29,11.765370350608638,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990330,1999-03-30,7.619427526347778,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990331,1999-03-31,0.974958211183548,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990401,1999-04-01,8.051740979447086,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990402,1999-04-02,1.5144035049513274,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990403,1999-04-03,26.877229334618534,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990404,1999-04-04,29.8375779702383,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990405,1999-04-05,26.49225761925473,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990406,1999-04-06,25.642314501837188,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990407,1999-04-07,12.55627127020967,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990408,1999-04-08,8.777694968674698,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990409,1999-04-09,8.330839955456117,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990410,1999-04-10,20.260146707004193,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990411,1999-04-11,7.810130670900438,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990412,1999-04-12,10.211889555670465,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990413,1999-04-13,20.822174033405737,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990414,1999-04-14,20.454508726211152,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990415,1999-04-15,23.131980637124943,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990416,1999-04-16,29.16726832740447,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990417,1999-04-17,9.157867761248468,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990418,1999-04-18,3.740868175117409,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990419,1999-04-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990420,1999-04-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990421,1999-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990422,1999-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990423,1999-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990424,1999-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990425,1999-04-25,0.9561283141374588,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990426,1999-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990427,1999-04-27,0.8306446685656613,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990428,1999-04-28,2.537968023267447,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990429,1999-04-29,6.933424629811562,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990430,1999-04-30,9.484230097222563,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990501,1999-05-01,16.254277356261134,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990502,1999-05-02,12.66996083297566,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990503,1999-05-03,14.657596321842249,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990504,1999-05-04,6.9517461547080215,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990505,1999-05-05,0.41499665987257867,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990506,1999-05-06,25.73148830492123,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990507,1999-05-07,8.037028719689332,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990508,1999-05-08,10.908775700950157,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990509,1999-05-09,6.275815018836189,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990510,1999-05-10,5.169096934094148,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990511,1999-05-11,22.37543658637533,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990512,1999-05-12,11.32772395715994,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990513,1999-05-13,1.6212808527198492,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990514,1999-05-14,6.6552375225752005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990515,1999-05-15,11.99013359868059,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990516,1999-05-16,1.114544466137886,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990517,1999-05-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990518,1999-05-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990519,1999-05-19,1.2914771306164123,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990520,1999-05-20,0.7227917583549723,"{""type"":""MultiPoint"",""coordinates"":[]}"
